image_path,y_min,x_max,y_max,x_min
test_images/kriti_dataset/18_and_above/1457.jpg,17,88,88,36
test_images/kriti_dataset/18_and_above/1457.jpg,10,125,76,91
test_images/kriti_dataset/18_and_above/24639.jpg,21,95,90,41
test_images/kriti_dataset/18_and_above/12859.jpg,15,99,94,43
test_images/kriti_dataset/18_and_above/26815.jpg,18,90,93,24
test_images/kriti_dataset/18_and_above/37927.jpg,19,93,100,39
test_images/kriti_dataset/18_and_above/28861.jpg,19,88,99,28
test_images/kriti_dataset/18_and_above/29546.jpg,18,85,96,30
test_images/kriti_dataset/18_and_above/3544.jpg,16,93,97,37
test_images/kriti_dataset/18_and_above/31690.jpg,23,87,90,38
test_images/kriti_dataset/18_and_above/34664.jpg,20,92,92,37
test_images/kriti_dataset/18_and_above/3077.jpg,19,101,97,43
test_images/kriti_dataset/18_and_above/25070.jpg,26,90,89,39
test_images/kriti_dataset/18_and_above/42779.jpg,25,90,90,43
test_images/kriti_dataset/18_and_above/43917.jpg,17,85,96,36
test_images/kriti_dataset/18_and_above/26323.jpg,17,96,91,42
test_images/kriti_dataset/18_and_above/3905.jpg,21,88,100,32
test_images/kriti_dataset/18_and_above/42747.jpg,12,95,92,33
test_images/kriti_dataset/18_and_above/32114.jpg,20,93,96,33
test_images/kriti_dataset/18_and_above/40971.jpg,14,91,97,31
test_images/kriti_dataset/18_and_above/3063.jpg,19,89,92,36
test_images/kriti_dataset/18_and_above/35179.jpg,5,91,101,18
test_images/kriti_dataset/18_and_above/2515.jpg,18,88,95,32
test_images/kriti_dataset/18_and_above/26069.jpg,9,104,100,41
test_images/kriti_dataset/18_and_above/25325.jpg,15,86,98,21
test_images/kriti_dataset/18_and_above/19364.jpg,24,90,94,34
test_images/kriti_dataset/18_and_above/44213.jpg,25,102,98,33
test_images/kriti_dataset/18_and_above/1165.jpg,20,86,93,33
test_images/kriti_dataset/18_and_above/30287.jpg,13,88,93,34
test_images/kriti_dataset/18_and_above/36048.jpg,17,100,103,35
test_images/kriti_dataset/18_and_above/33933.jpg,19,88,97,29
test_images/kriti_dataset/18_and_above/17454.jpg,18,95,94,43
test_images/kriti_dataset/18_and_above/42585.jpg,18,92,99,35
test_images/kriti_dataset/18_and_above/752.jpg,13,98,97,32
test_images/kriti_dataset/18_and_above/1113.jpg,19,95,93,42
test_images/kriti_dataset/18_and_above/44855.jpg,13,94,100,32
test_images/kriti_dataset/18_and_above/6901.jpg,20,83,93,27
test_images/kriti_dataset/18_and_above/9853.jpg,12,93,97,34
test_images/kriti_dataset/18_and_above/34146.jpg,16,91,94,37
test_images/kriti_dataset/18_and_above/30795.jpg,20,97,96,40
test_images/kriti_dataset/18_and_above/13826.jpg,22,96,94,38
test_images/kriti_dataset/18_and_above/33615.jpg,17,90,85,31
test_images/kriti_dataset/18_and_above/26829.jpg,32,91,90,45
test_images/kriti_dataset/18_and_above/26829.jpg,52,101,104,66
test_images/kriti_dataset/18_and_above/26829.jpg,91,127,123,106
test_images/kriti_dataset/18_and_above/28558.jpg,22,91,95,42
test_images/kriti_dataset/18_and_above/10312.jpg,17,84,98,25
test_images/kriti_dataset/18_and_above/7987.jpg,29,85,87,50
test_images/kriti_dataset/18_and_above/34808.jpg,22,95,104,28
test_images/kriti_dataset/18_and_above/15008.jpg,24,92,94,39
test_images/kriti_dataset/18_and_above/10838.jpg,27,83,87,35
test_images/kriti_dataset/18_and_above/29193.jpg,31,91,97,38
test_images/kriti_dataset/18_and_above/41896.jpg,21,83,95,34
test_images/kriti_dataset/18_and_above/31249.jpg,23,89,98,34
test_images/kriti_dataset/18_and_above/6005.jpg,22,84,90,32
test_images/kriti_dataset/18_and_above/5805.jpg,19,83,92,31
test_images/kriti_dataset/18_and_above/6536.jpg,23,85,90,34
test_images/kriti_dataset/18_and_above/7210.jpg,20,84,100,39
test_images/kriti_dataset/18_and_above/14649.jpg,28,92,101,33
test_images/kriti_dataset/18_and_above/26645.jpg,15,86,91,35
test_images/kriti_dataset/18_and_above/9321.jpg,26,87,97,35
test_images/kriti_dataset/18_and_above/9321.jpg,59,114,120,64
test_images/kriti_dataset/18_and_above/13265.jpg,23,86,98,33
test_images/kriti_dataset/18_and_above/13790.jpg,20,86,101,29
test_images/kriti_dataset/18_and_above/29615.jpg,15,86,91,35
test_images/kriti_dataset/18_and_above/11033.jpg,18,89,99,30
test_images/kriti_dataset/18_and_above/16304.jpg,23,87,98,31
test_images/kriti_dataset/18_and_above/41880.jpg,28,79,87,41
test_images/kriti_dataset/18_and_above/35486.jpg,16,98,100,36
test_images/kriti_dataset/18_and_above/32773.jpg,22,93,99,27
test_images/kriti_dataset/18_and_above/42622.jpg,26,90,91,40
test_images/kriti_dataset/18_and_above/42622.jpg,43,42,67,25
test_images/kriti_dataset/18_and_above/28654.jpg,27,84,88,39
test_images/kriti_dataset/18_and_above/718.jpg,25,88,92,35
test_images/kriti_dataset/18_and_above/41397.jpg,20,99,95,43
test_images/kriti_dataset/18_and_above/18542.jpg,27,93,94,48
test_images/kriti_dataset/18_and_above/24167.jpg,19,91,95,30
test_images/kriti_dataset/18_and_above/38059.jpg,23,93,97,40
test_images/kriti_dataset/18_and_above/32993.jpg,17,85,97,28
test_images/kriti_dataset/18_and_above/36118.jpg,17,96,92,40
test_images/kriti_dataset/18_and_above/31498.jpg,25,95,96,38
test_images/kriti_dataset/18_and_above/32136.jpg,17,90,94,38
test_images/kriti_dataset/18_and_above/38967.jpg,18,95,95,39
test_images/kriti_dataset/18_and_above/17243.jpg,23,87,95,32
test_images/kriti_dataset/18_and_above/25682.jpg,26,87,95,32
test_images/kriti_dataset/18_and_above/27457.jpg,28,95,95,41
test_images/kriti_dataset/18_and_above/27457.jpg,16,128,75,102
test_images/kriti_dataset/18_and_above/14612.jpg,30,91,94,40
test_images/kriti_dataset/18_and_above/29761.jpg,35,86,93,39
test_images/kriti_dataset/18_and_above/34269.jpg,23,86,96,33
test_images/kriti_dataset/18_and_above/15951.jpg,18,92,93,35
test_images/kriti_dataset/18_and_above/1614.jpg,19,90,98,30
test_images/kriti_dataset/18_and_above/20345.jpg,21,87,97,30
test_images/kriti_dataset/18_and_above/4256.jpg,18,97,98,38
test_images/kriti_dataset/18_and_above/35685.jpg,20,93,91,39
test_images/kriti_dataset/18_and_above/35553.jpg,20,91,95,37
test_images/kriti_dataset/18_and_above/12176.jpg,18,99,95,36
test_images/kriti_dataset/18_and_above/30564.jpg,24,92,96,42
test_images/kriti_dataset/18_and_above/42542.jpg,18,89,97,31
test_images/kriti_dataset/18_and_above/34341.jpg,19,89,98,38
test_images/kriti_dataset/18_and_above/20018.jpg,15,97,103,40
test_images/kriti_dataset/18_and_above/6778.jpg,9,101,95,39
test_images/kriti_dataset/18_and_above/23584.jpg,23,91,103,35
test_images/kriti_dataset/18_and_above/13168.jpg,22,87,93,32
test_images/kriti_dataset/18_and_above/43425.jpg,22,93,96,38
test_images/kriti_dataset/18_and_above/35591.jpg,15,85,97,30
test_images/kriti_dataset/18_and_above/15957.jpg,14,86,102,24
test_images/kriti_dataset/18_and_above/14979.jpg,15,84,82,39
test_images/kriti_dataset/18_and_above/41148.jpg,12,89,97,31
test_images/kriti_dataset/18_and_above/28918.jpg,17,94,99,36
test_images/kriti_dataset/18_and_above/33974.jpg,19,93,94,37
test_images/kriti_dataset/18_and_above/43986.jpg,33,96,96,43
test_images/kriti_dataset/18_and_above/7058.jpg,14,97,99,41
test_images/kriti_dataset/18_and_above/4184.jpg,27,99,98,39
test_images/kriti_dataset/18_and_above/2974.jpg,21,91,95,39
test_images/kriti_dataset/18_and_above/1768.jpg,25,95,95,42
test_images/kriti_dataset/18_and_above/346.jpg,8,97,102,20
test_images/kriti_dataset/18_and_above/18258.jpg,21,94,93,38
test_images/kriti_dataset/18_and_above/43504.jpg,14,97,94,39
test_images/kriti_dataset/18_and_above/16076.jpg,18,93,98,40
test_images/kriti_dataset/18_and_above/16076.jpg,64,127,102,108
test_images/kriti_dataset/18_and_above/25758.jpg,17,80,93,26
test_images/kriti_dataset/18_and_above/36825.jpg,24,96,99,43
test_images/kriti_dataset/18_and_above/16782.jpg,22,84,94,37
test_images/kriti_dataset/18_and_above/2925.jpg,25,96,101,42
test_images/kriti_dataset/18_and_above/19920.jpg,22,92,96,42
test_images/kriti_dataset/18_and_above/38458.jpg,13,100,102,41
test_images/kriti_dataset/18_and_above/33118.jpg,26,93,92,42
test_images/kriti_dataset/18_and_above/31768.jpg,27,90,96,41
test_images/kriti_dataset/18_and_above/43678.jpg,24,87,93,35
test_images/kriti_dataset/18_and_above/1612.jpg,26,92,95,41
test_images/kriti_dataset/18_and_above/20166.jpg,24,90,93,35
test_images/kriti_dataset/18_and_above/24101.jpg,8,102,105,38
test_images/kriti_dataset/18_and_above/24893.jpg,29,90,92,40
test_images/kriti_dataset/18_and_above/30514.jpg,11,89,99,36
test_images/kriti_dataset/18_and_above/24220.jpg,24,82,93,34
test_images/kriti_dataset/18_and_above/21737.jpg,12,98,95,36
test_images/kriti_dataset/18_and_above/42521.jpg,13,89,93,36
test_images/kriti_dataset/18_and_above/4099.jpg,9,88,89,31
test_images/kriti_dataset/18_and_above/13392.jpg,18,85,102,27
test_images/kriti_dataset/18_and_above/26764.jpg,17,90,98,24
test_images/kriti_dataset/18_and_above/15619.jpg,13,83,92,28
test_images/kriti_dataset/18_and_above/15705.jpg,30,85,91,37
test_images/kriti_dataset/18_and_above/31001.jpg,31,84,95,35
test_images/kriti_dataset/18_and_above/31001.jpg,66,30,93,9
test_images/kriti_dataset/18_and_above/8936.jpg,23,88,85,41
test_images/kriti_dataset/18_and_above/8936.jpg,7,124,26,110
test_images/kriti_dataset/18_and_above/19727.jpg,16,103,96,38
test_images/kriti_dataset/18_and_above/17669.jpg,18,90,100,31
test_images/kriti_dataset/18_and_above/7865.jpg,23,90,91,32
test_images/kriti_dataset/18_and_above/42692.jpg,17,88,95,30
test_images/kriti_dataset/18_and_above/22307.jpg,20,87,97,32
test_images/kriti_dataset/18_and_above/15768.jpg,19,100,94,43
test_images/kriti_dataset/18_and_above/44184.jpg,18,87,95,29
test_images/kriti_dataset/18_and_above/14887.jpg,19,102,92,40
test_images/kriti_dataset/18_and_above/27950.jpg,20,85,93,27
test_images/kriti_dataset/18_and_above/11547.jpg,23,94,98,37
test_images/kriti_dataset/18_and_above/30677.jpg,26,91,96,40
test_images/kriti_dataset/18_and_above/25279.jpg,9,95,99,30
test_images/kriti_dataset/18_and_above/19695.jpg,28,82,93,37
test_images/kriti_dataset/18_and_above/1274.jpg,20,95,94,40
test_images/kriti_dataset/18_and_above/19549.jpg,16,91,95,33
test_images/kriti_dataset/18_and_above/12555.jpg,28,88,93,47
test_images/kriti_dataset/18_and_above/9034.jpg,18,90,94,36
test_images/kriti_dataset/18_and_above/22924.jpg,22,91,96,41
test_images/kriti_dataset/18_and_above/32909.jpg,14,88,93,39
test_images/kriti_dataset/18_and_above/38428.jpg,20,90,95,34
test_images/kriti_dataset/18_and_above/17850.jpg,29,100,96,38
test_images/kriti_dataset/18_and_above/26375.jpg,10,92,99,23
test_images/kriti_dataset/18_and_above/36246.jpg,7,93,95,34
test_images/kriti_dataset/18_and_above/32620.jpg,32,85,90,43
test_images/kriti_dataset/18_and_above/4999.jpg,23,97,95,41
test_images/kriti_dataset/18_and_above/16820.jpg,27,91,92,45
test_images/kriti_dataset/18_and_above/36318.jpg,26,91,92,40
test_images/kriti_dataset/18_and_above/22319.jpg,33,87,86,50
test_images/kriti_dataset/18_and_above/18496.jpg,17,97,98,39
test_images/kriti_dataset/18_and_above/36375.jpg,21,89,95,35
test_images/kriti_dataset/18_and_above/4763.jpg,23,82,92,33
test_images/kriti_dataset/18_and_above/2702.jpg,17,100,103,35
test_images/kriti_dataset/18_and_above/40129.jpg,18,102,95,44
test_images/kriti_dataset/18_and_above/11799.jpg,21,85,95,29
test_images/kriti_dataset/18_and_above/41330.jpg,15,94,94,35
test_images/kriti_dataset/18_and_above/32007.jpg,16,94,99,41
test_images/kriti_dataset/18_and_above/16129.jpg,15,88,99,29
test_images/kriti_dataset/18_and_above/16307.jpg,17,92,96,31
test_images/kriti_dataset/18_and_above/7306.jpg,19,102,98,41
test_images/kriti_dataset/18_and_above/28057.jpg,15,99,98,37
test_images/kriti_dataset/18_and_above/4302.jpg,19,98,91,38
test_images/kriti_dataset/18_and_above/5815.jpg,22,83,91,36
test_images/kriti_dataset/18_and_above/37807.jpg,25,90,92,38
test_images/kriti_dataset/18_and_above/13140.jpg,23,85,93,34
test_images/kriti_dataset/18_and_above/33382.jpg,32,84,90,40
test_images/kriti_dataset/18_and_above/42715.jpg,24,90,94,36
test_images/kriti_dataset/18_and_above/2455.jpg,16,94,99,38
test_images/kriti_dataset/18_and_above/42899.jpg,14,91,94,29
test_images/kriti_dataset/18_and_above/9911.jpg,26,94,99,37
test_images/kriti_dataset/18_and_above/13564.jpg,16,86,98,36
test_images/kriti_dataset/18_and_above/306.jpg,16,89,99,40
test_images/kriti_dataset/18_and_above/18068.jpg,24,92,92,39
test_images/kriti_dataset/18_and_above/16863.jpg,23,91,96,39
test_images/kriti_dataset/18_and_above/27053.jpg,27,80,83,39
test_images/kriti_dataset/18_and_above/26546.jpg,27,84,88,42
test_images/kriti_dataset/18_and_above/20019.jpg,15,94,95,30
test_images/kriti_dataset/18_and_above/18065.jpg,23,81,100,32
test_images/kriti_dataset/18_and_above/44334.jpg,14,102,100,35
test_images/kriti_dataset/18_and_above/32534.jpg,21,81,92,27
test_images/kriti_dataset/18_and_above/14538.jpg,15,95,100,34
test_images/kriti_dataset/18_and_above/18230.jpg,24,91,99,34
test_images/kriti_dataset/18_and_above/1949.jpg,18,90,95,33
test_images/kriti_dataset/18_and_above/15549.jpg,34,117,107,74
test_images/kriti_dataset/18_and_above/15549.jpg,23,77,104,28
test_images/kriti_dataset/18_and_above/28270.jpg,19,90,93,37
test_images/kriti_dataset/18_and_above/3466.jpg,7,90,100,30
test_images/kriti_dataset/18_and_above/27656.jpg,18,82,95,32
test_images/kriti_dataset/18_and_above/19940.jpg,20,89,98,32
test_images/kriti_dataset/18_and_above/19118.jpg,19,91,94,35
test_images/kriti_dataset/18_and_above/30006.jpg,18,93,100,36
test_images/kriti_dataset/18_and_above/41347.jpg,27,97,97,42
test_images/kriti_dataset/18_and_above/30576.jpg,17,90,93,36
test_images/kriti_dataset/18_and_above/32324.jpg,25,93,90,41
test_images/kriti_dataset/18_and_above/42633.jpg,23,93,94,36
test_images/kriti_dataset/18_and_above/36058.jpg,14,91,96,35
test_images/kriti_dataset/18_and_above/21267.jpg,24,94,104,40
test_images/kriti_dataset/18_and_above/29510.jpg,18,86,89,41
test_images/kriti_dataset/18_and_above/29510.jpg,35,114,88,89
test_images/kriti_dataset/18_and_above/1132.jpg,14,86,104,42
test_images/kriti_dataset/18_and_above/24052.jpg,18,86,97,29
test_images/kriti_dataset/18_and_above/34132.jpg,10,90,92,31
test_images/kriti_dataset/18_and_above/123.jpg,18,89,96,26
test_images/kriti_dataset/18_and_above/23082.jpg,20,87,94,32
test_images/kriti_dataset/18_and_above/21583.jpg,18,91,90,34
test_images/kriti_dataset/18_and_above/21583.jpg,17,119,71,83
test_images/kriti_dataset/18_and_above/41600.jpg,9,100,94,40
test_images/kriti_dataset/18_and_above/34548.jpg,29,97,97,37
test_images/kriti_dataset/18_and_above/17031.jpg,18,99,104,40
test_images/kriti_dataset/18_and_above/38344.jpg,7,94,98,32
test_images/kriti_dataset/18_and_above/1449.jpg,19,104,97,41
test_images/kriti_dataset/18_and_above/832.jpg,21,91,101,33
test_images/kriti_dataset/18_and_above/33485.jpg,19,96,97,36
test_images/kriti_dataset/18_and_above/2585.jpg,5,97,106,30
test_images/kriti_dataset/18_and_above/21481.jpg,22,93,94,39
test_images/kriti_dataset/18_and_above/7177.jpg,17,108,89,41
test_images/kriti_dataset/18_and_above/22074.jpg,27,87,94,34
test_images/kriti_dataset/18_and_above/43876.jpg,15,94,100,37
test_images/kriti_dataset/18_and_above/30856.jpg,26,86,91,35
test_images/kriti_dataset/18_and_above/25771.jpg,17,84,95,37
test_images/kriti_dataset/18_and_above/30702.jpg,20,91,96,36
test_images/kriti_dataset/18_and_above/44389.jpg,16,98,100,34
test_images/kriti_dataset/18_and_above/24853.jpg,17,101,103,41
test_images/kriti_dataset/18_and_above/3384.jpg,22,89,91,36
test_images/kriti_dataset/18_and_above/38295.jpg,15,92,94,38
test_images/kriti_dataset/18_and_above/38085.jpg,21,100,93,40
test_images/kriti_dataset/18_and_above/26255.jpg,20,89,99,31
test_images/kriti_dataset/18_and_above/16996.jpg,23,93,101,31
test_images/kriti_dataset/18_and_above/21784.jpg,16,92,93,34
test_images/kriti_dataset/18_and_above/26886.jpg,8,98,93,40
test_images/kriti_dataset/18_and_above/5728.jpg,20,92,96,34
test_images/kriti_dataset/18_and_above/30675.jpg,21,87,101,31
test_images/kriti_dataset/18_and_above/40725.jpg,20,92,97,37
test_images/kriti_dataset/18_and_above/27159.jpg,20,91,97,34
test_images/kriti_dataset/18_and_above/35885.jpg,18,91,90,29
test_images/kriti_dataset/18_and_above/20227.jpg,20,100,98,43
test_images/kriti_dataset/18_and_above/15906.jpg,23,95,89,43
test_images/kriti_dataset/18_and_above/5610.jpg,23,80,95,34
test_images/kriti_dataset/18_and_above/5610.jpg,73,22,96,5
test_images/kriti_dataset/18_and_above/3641.jpg,18,95,94,35
test_images/kriti_dataset/18_and_above/10092.jpg,23,92,94,38
test_images/kriti_dataset/18_and_above/38507.jpg,14,95,100,33
test_images/kriti_dataset/18_and_above/13877.jpg,14,94,96,34
test_images/kriti_dataset/18_and_above/11797.jpg,21,88,96,35
test_images/kriti_dataset/18_and_above/42181.jpg,27,96,93,35
test_images/kriti_dataset/18_and_above/2065.jpg,17,90,99,26
test_images/kriti_dataset/18_and_above/3869.jpg,21,94,100,36
test_images/kriti_dataset/18_and_above/34189.jpg,9,93,99,30
test_images/kriti_dataset/18_and_above/10384.jpg,12,90,94,32
test_images/kriti_dataset/18_and_above/1320.jpg,30,89,105,29
test_images/kriti_dataset/18_and_above/19365.jpg,18,92,98,30
test_images/kriti_dataset/18_and_above/5484.jpg,20,101,95,41
test_images/kriti_dataset/18_and_above/30843.jpg,32,82,84,48
test_images/kriti_dataset/18_and_above/20376.jpg,23,94,95,39
test_images/kriti_dataset/18_and_above/43389.jpg,13,90,94,29
test_images/kriti_dataset/18_and_above/30349.jpg,21,94,98,36
test_images/kriti_dataset/18_and_above/33100.jpg,22,92,102,35
test_images/kriti_dataset/18_and_above/39252.jpg,15,90,98,29
test_images/kriti_dataset/18_and_above/21768.jpg,20,87,94,29
test_images/kriti_dataset/18_and_above/44443.jpg,26,91,94,33
test_images/kriti_dataset/18_and_above/25628.jpg,22,88,95,33
test_images/kriti_dataset/18_and_above/203.jpg,31,93,90,43
test_images/kriti_dataset/18_and_above/3308.jpg,29,89,95,36
test_images/kriti_dataset/18_and_above/16319.jpg,21,93,97,33
test_images/kriti_dataset/18_and_above/19574.jpg,16,97,100,31
test_images/kriti_dataset/18_and_above/31329.jpg,23,92,101,28
test_images/kriti_dataset/18_and_above/24798.jpg,31,85,84,43
test_images/kriti_dataset/18_and_above/17881.jpg,15,83,97,31
test_images/kriti_dataset/18_and_above/17892.jpg,24,96,95,46
test_images/kriti_dataset/18_and_above/29378.jpg,23,92,95,36
test_images/kriti_dataset/18_and_above/17944.jpg,23,97,96,37
test_images/kriti_dataset/18_and_above/17037.jpg,9,95,93,33
test_images/kriti_dataset/18_and_above/23815.jpg,17,85,99,20
test_images/kriti_dataset/18_and_above/20030.jpg,15,86,102,24
test_images/kriti_dataset/18_and_above/9984.jpg,19,98,95,38
test_images/kriti_dataset/18_and_above/19699.jpg,21,94,97,36
test_images/kriti_dataset/18_and_above/41066.jpg,16,93,93,38
test_images/kriti_dataset/18_and_above/9103.jpg,20,86,91,32
test_images/kriti_dataset/18_and_above/14589.jpg,17,91,102,29
test_images/kriti_dataset/18_and_above/28327.jpg,20,95,94,39
test_images/kriti_dataset/18_and_above/28327.jpg,27,117,56,102
test_images/kriti_dataset/18_and_above/32890.jpg,26,83,93,36
test_images/kriti_dataset/18_and_above/30728.jpg,24,91,100,37
test_images/kriti_dataset/18_and_above/1734.jpg,12,93,92,37
test_images/kriti_dataset/18_and_above/36150.jpg,18,99,90,43
test_images/kriti_dataset/18_and_above/1377.jpg,21,95,96,37
test_images/kriti_dataset/18_and_above/4523.jpg,30,85,92,40
test_images/kriti_dataset/18_and_above/25104.jpg,25,98,101,41
test_images/kriti_dataset/18_and_above/24525.jpg,34,82,92,44
test_images/kriti_dataset/18_and_above/27221.jpg,20,86,98,37
test_images/kriti_dataset/18_and_above/22232.jpg,35,83,89,39
test_images/kriti_dataset/18_and_above/43.jpg,23,88,95,31
test_images/kriti_dataset/18_and_above/42961.jpg,18,99,99,39
test_images/kriti_dataset/18_and_above/3909.jpg,20,94,98,39
test_images/kriti_dataset/18_and_above/14493.jpg,26,88,90,36
test_images/kriti_dataset/18_and_above/3248.jpg,16,99,115,31
test_images/kriti_dataset/18_and_above/27251.jpg,16,101,103,40
test_images/kriti_dataset/18_and_above/32456.jpg,25,85,97,40
test_images/kriti_dataset/18_and_above/6132.jpg,16,84,93,39
test_images/kriti_dataset/18_and_above/41183.jpg,32,90,94,41
test_images/kriti_dataset/18_and_above/44680.jpg,20,84,101,26
test_images/kriti_dataset/18_and_above/23735.jpg,30,87,99,33
test_images/kriti_dataset/18_and_above/32063.jpg,16,98,93,39
test_images/kriti_dataset/18_and_above/30686.jpg,24,95,97,42
test_images/kriti_dataset/18_and_above/28876.jpg,24,95,97,42
test_images/kriti_dataset/18_and_above/30258.jpg,24,98,101,39
test_images/kriti_dataset/18_and_above/13287.jpg,22,95,94,38
test_images/kriti_dataset/18_and_above/13287.jpg,16,29,43,13
test_images/kriti_dataset/18_and_above/8562.jpg,21,88,98,34
test_images/kriti_dataset/18_and_above/42846.jpg,18,98,96,32
test_images/kriti_dataset/18_and_above/21622.jpg,22,81,91,28
test_images/kriti_dataset/18_and_above/6255.jpg,10,91,101,32
test_images/kriti_dataset/18_and_above/18245.jpg,32,85,93,34
test_images/kriti_dataset/18_and_above/10627.jpg,27,97,97,40
test_images/kriti_dataset/18_and_above/36601.jpg,11,91,96,31
test_images/kriti_dataset/18_and_above/37050.jpg,16,90,93,33
test_images/kriti_dataset/18_and_above/30208.jpg,17,86,89,32
test_images/kriti_dataset/18_and_above/13970.jpg,26,85,88,38
test_images/kriti_dataset/18_and_above/24191.jpg,20,93,87,40
test_images/kriti_dataset/18_and_above/36615.jpg,21,88,91,41
test_images/kriti_dataset/18_and_above/42285.jpg,15,95,97,33
test_images/kriti_dataset/18_and_above/10322.jpg,24,99,98,35
test_images/kriti_dataset/18_and_above/9662.jpg,32,87,88,41
test_images/kriti_dataset/18_and_above/783.jpg,17,90,95,30
test_images/kriti_dataset/18_and_above/14427.jpg,12,86,104,26
test_images/kriti_dataset/18_and_above/3656.jpg,26,88,99,35
test_images/kriti_dataset/18_and_above/3656.jpg,73,31,119,-2
test_images/kriti_dataset/18_and_above/25689.jpg,21,86,93,35
test_images/kriti_dataset/18_and_above/23265.jpg,31,82,87,49
test_images/kriti_dataset/18_and_above/36383.jpg,25,87,92,35
test_images/kriti_dataset/18_and_above/13939.jpg,23,101,98,45
test_images/kriti_dataset/18_and_above/11112.jpg,23,87,94,29
test_images/kriti_dataset/18_and_above/13005.jpg,24,94,95,37
test_images/kriti_dataset/18_and_above/13005.jpg,81,40,127,1
test_images/kriti_dataset/18_and_above/6267.jpg,15,94,101,29
test_images/kriti_dataset/18_and_above/42647.jpg,11,93,93,18
test_images/kriti_dataset/18_and_above/31456.jpg,24,90,95,38
test_images/kriti_dataset/18_and_above/20883.jpg,18,90,89,37
test_images/kriti_dataset/18_and_above/42937.jpg,19,100,94,44
test_images/kriti_dataset/18_and_above/11891.jpg,22,93,102,43
test_images/kriti_dataset/18_and_above/13754.jpg,21,88,93,30
test_images/kriti_dataset/18_and_above/7104.jpg,21,89,100,30
test_images/kriti_dataset/18_and_above/32980.jpg,21,87,93,31
test_images/kriti_dataset/18_and_above/4074.jpg,17,93,90,37
test_images/kriti_dataset/18_and_above/23413.jpg,29,83,96,31
test_images/kriti_dataset/18_and_above/42965.jpg,25,81,91,41
test_images/kriti_dataset/18_and_above/13855.jpg,25,89,96,39
test_images/kriti_dataset/18_and_above/25694.jpg,15,88,95,30
test_images/kriti_dataset/18_and_above/22824.jpg,16,84,96,28
test_images/kriti_dataset/18_and_above/24290.jpg,17,91,92,32
test_images/kriti_dataset/18_and_above/31444.jpg,17,93,99,24
test_images/kriti_dataset/18_and_above/28366.jpg,21,89,101,29
test_images/kriti_dataset/18_and_above/38509.jpg,23,90,91,32
test_images/kriti_dataset/18_and_above/33364.jpg,19,97,97,45
test_images/kriti_dataset/18_and_above/28712.jpg,23,94,95,41
test_images/kriti_dataset/18_and_above/32189.jpg,10,98,101,37
test_images/kriti_dataset/18_and_above/41020.jpg,19,91,103,32
test_images/kriti_dataset/18_and_above/9746.jpg,12,93,102,27
test_images/kriti_dataset/18_and_above/26779.jpg,17,88,93,30
test_images/kriti_dataset/18_and_above/43596.jpg,18,94,99,38
test_images/kriti_dataset/18_and_above/30426.jpg,20,85,98,29
test_images/kriti_dataset/18_and_above/44236.jpg,30,89,97,31
test_images/kriti_dataset/18_and_above/38895.jpg,15,93,101,26
test_images/kriti_dataset/18_and_above/29183.jpg,16,92,97,34
test_images/kriti_dataset/18_and_above/42754.jpg,21,92,94,43
test_images/kriti_dataset/18_and_above/42634.jpg,27,94,94,45
test_images/kriti_dataset/18_and_above/13966.jpg,27,78,89,43
test_images/kriti_dataset/18_and_above/42138.jpg,21,97,96,35
test_images/kriti_dataset/18_and_above/3611.jpg,17,96,99,39
test_images/kriti_dataset/18_and_above/28241.jpg,24,93,97,35
test_images/kriti_dataset/18_and_above/36451.jpg,25,81,87,35
test_images/kriti_dataset/18_and_above/41546.jpg,25,91,90,37
test_images/kriti_dataset/18_and_above/20697.jpg,27,95,96,40
test_images/kriti_dataset/18_and_above/1752.jpg,17,94,98,42
test_images/kriti_dataset/18_and_above/38784.jpg,14,94,95,36
test_images/kriti_dataset/18_and_above/44677.jpg,33,84,91,46
test_images/kriti_dataset/18_and_above/19036.jpg,20,95,94,40
test_images/kriti_dataset/18_and_above/13626.jpg,22,89,99,27
test_images/kriti_dataset/18_and_above/16683.jpg,10,88,101,28
test_images/kriti_dataset/18_and_above/23240.jpg,12,97,102,32
test_images/kriti_dataset/18_and_above/37029.jpg,9,99,102,37
test_images/kriti_dataset/18_and_above/11212.jpg,30,75,81,44
test_images/kriti_dataset/18_and_above/44043.jpg,16,90,95,32
test_images/kriti_dataset/18_and_above/30962.jpg,11,103,100,39
test_images/kriti_dataset/18_and_above/30977.jpg,17,89,96,29
test_images/kriti_dataset/18_and_above/20578.jpg,16,98,100,34
test_images/kriti_dataset/18_and_above/4234.jpg,14,97,98,40
test_images/kriti_dataset/18_and_above/31239.jpg,22,93,96,36
test_images/kriti_dataset/18_and_above/12121.jpg,22,93,92,42
test_images/kriti_dataset/18_and_above/13976.jpg,24,97,99,40
test_images/kriti_dataset/18_and_above/25603.jpg,19,86,97,33
test_images/kriti_dataset/18_and_above/4917.jpg,27,85,96,29
test_images/kriti_dataset/18_and_above/25541.jpg,27,81,91,36
test_images/kriti_dataset/18_and_above/36415.jpg,20,99,97,43
test_images/kriti_dataset/18_and_above/1463.jpg,22,93,95,39
test_images/kriti_dataset/18_and_above/37532.jpg,39,78,85,44
test_images/kriti_dataset/18_and_above/26086.jpg,12,98,95,39
